"","Accession","HCC1806_Rep1","HCC1806_Rep2","HCC1806_Rep3","HCC1806_Rep4","MCF10A_Rep1","MCF10A_Rep2","MCF10A_Rep3","MCF10A_Rep4","MCF7_Rep1","MCF7_Rep2","MCF7_Rep3","MCF7_Rep4","MDAMB231_Rep1","MDAMB231_Rep2","MDAMB231_Rep3","MDAMB231_Rep4","Description","norm_hcc1806_rep1","norm_hcc1806_rep2","norm_hcc1806_rep3","norm_hcc1806_rep4","hcc1806_mean","hcc1806_sd","norm_mcf7_rep1","norm_mcf7_rep2","norm_mcf7_rep3","norm_mcf7_rep4","mcf7_mean","mcf7_sd","norm_mdam_rep1","norm_mdam_rep2","norm_mdam_rep3","norm_mdam_rep4","mdam_mean","mdam_sd","norm_mcf10a_rep1","norm_mcf10a_rep2","norm_mcf10a_rep3","norm_mcf10a_rep4","mcf10a_mean","mcf10a_sd","hcc1806_norm","mcf7_norm","mdam_norm","fc_mdamb_v_mcf7","fc_mdamb_v_hcc","fc_mdamb_v_mcf10","fc_mcf7_v_hcc","fc_mcf7_v_mcf10","fc_hcc_v_mcf10","MCF10A-HCC1806","MCF7-HCC1806","MDAMB231-HCC1806","MCF7-MCF10A","MDAMB231-MCF10A","MDAMB231-MCF7","p.t_mdam_mcf7","p.t_mdam_hcc","p.t_mdam_mcf10","p.t_mcf7_hcc","p.t_mcf7_mcf10","p.t_hcc_mcf10"
"418","Q16851",24796.9,24105.4,24728.9,26531.7,34473,35024.9,34824.7,32428.4,25076,25393.5,25190.3,24355,24784.2,22160.7,27079.1,34940.5,"UTP--glucose-1-phosphate uridylyltransferase OS=Homo sapiens OX=9606 GN=UGP2 PE=1 SV=5",0.719313665767412,0.699254489020393,0.717341107533432,0.769637107301366,25040.725,1041.55729039101,0.727409856989528,0.736619963449656,0.730725495315174,0.706494938067473,25003.7,451.959651591452,0.718945261509007,0.642842224349491,0.785516201084907,1.01356133785861,27241.125,5512.22357213191,1,1.0160096307255,1.01020218721898,0.940689815217707,34187.75,1194.87871211545,0.732447294718137,0.731364304465781,0.796809529729216,1.08948375640405,1.08787285511901,0.796809529729216,0.998521408625349,0.731364304465781,0.732447294718137,0.00351946462701069,0.99999770220104,0.706654984566677,0.00341255007759478,0.022974322518121,0.696269040554858,"ns","ns","Up in MCF10A","ns","Up in MCF10A","Up in MCF10A"
"419","O43598",2959,1886.5,1828.3,2896.1,4603.2,4646.1,3759.2,4684.5,4707.9,4662.3,4791.5,5220.5,3937.9,2632.7,3768.3,5439.6,"2'-deoxynucleoside 5'-phosphate N-hydrolase 1 OS=Homo sapiens OX=9606 GN=DNPH1 PE=1 SV=1",0.642813694820994,0.409823600973236,0.397180222453945,0.629149287452207,2392.475,618.841080165175,1.02274504692388,1.01283889468196,1.04090632603406,1.13410236357317,4845.55,255.627978385257,0.85547010775113,0.571928223844282,0.818626173096976,1.18169968717414,3944.625,1152.85633500739,1,1.00931960375391,0.816649287452207,1.01766162669447,4423.25,443.943723911038,0.540886226191149,1.09547278584751,0.891793364607472,0.814071674010174,1.64876330996144,0.891793364607472,2.02532941828023,1.09547278584751,0.540886226191149,0.00709597991898203,0.00168337976765054,0.0381901109076044,0.829766495477636,0.772085015535181,0.314028021826947,"ns","Up in MDAMB231","ns","Up in MCF7","ns","Up in MCF10A"
"420","P54578",14911,17969.5,17737,15118.4,12961.4,13567.2,14385.9,13249.6,13436.8,13042.3,13430.6,12617.4,14351.9,16129.6,15379.9,15718,"Ubiquitin carboxyl-terminal hydrolase 14 OS=Homo sapiens OX=9606 GN=USP14 PE=1 SV=3",1.15041585013965,1.38638572993658,1.3684478528554,1.16641720801765,16433.975,1643.76616417908,1.03667813662104,1.00624160970266,1.03619979323221,0.973459657135803,13131.775,389.411542159021,1.10728007776938,1.24443347169287,1.18659249772401,1.21267764284722,15394.85,759.879747065284,1,1.0467387782184,1.109903251192,1.02223525236471,13541.025,615.194432002328,1.2136433541774,0.969777029434626,1.13690433331302,1.17233580380413,0.9367697103105,1.13690433331302,0.799062612666747,0.969777029434626,1.2136433541774,0.00592345156894747,0.00216681463874757,0.464006243815875,0.932254356869446,0.0809803797710831,0.0291276862940874,"ns","ns","ns","Up in HCC1806","ns","Up in HCC1806"
"421","Q5VT25",988.6,1151.3,1100.2,866.6,1651.7,1274.2,1910.8,1520.5,1150.5,1192.6,980.2,1099.3,1905.3,2165.2,1542.1,1545.2,"Serine/threonine-protein kinase MRCK alpha OS=Homo sapiens OX=9606 GN=CDC42BPA PE=1 SV=1",0.598534842889145,0.697039413937156,0.666101592298844,0.524671550523703,1026.675,126.505635579342,0.696555064479022,0.722043954713326,0.593449173578737,0.665556699158443,1105.65,91.9236095897022,1.15353877822849,1.31089180843979,0.933644124235636,0.935520978385905,1789.45,303.012304480638,1,0.771447599442998,1.15686868075316,0.920566688866017,1589.3,265.37863516116,0.64599194613981,0.695683634304411,1.12593594664318,1.61845972957084,1.74295663184552,1.12593594664318,1.07692307692308,0.695683634304411,0.64599194613981,0.0143647274144678,0.953411733752729,0.00153683929080395,0.0355155381195911,0.574138251765962,0.00364468941968232,"Up in MDAMB231","Up in MDAMB231","ns","ns","Up in MCF10A","Up in MCF10A"
"422","O43633",10999.1,9040.6,9068.3,17432.9,5054.4,6423.9,4075,4816.9,7718.1,8476.6,5199.5,7567.7,6779.4,4024.4,6648.5,8405.6,"Charged multivesicular body protein 2a OS=Homo sapiens OX=9606 GN=CHMP2A PE=1 SV=1",2.176143558088,1.78865938588161,1.79413975941754,3.44905428933207,11635.225,3972.35753961045,1.52700617283951,1.67707344096233,1.02870766065211,1.49724992086103,7240.475,1417.60194313025,1.34128679962013,0.796217157328268,1.31538857233302,1.66302627413739,6464.475,1812.45461805255,1,1.27095204178538,0.806228236783792,0.95301123773346,5092.55,980.703687835084,2.2847541997624,1.42177789123327,1.26939843496873,0.892824711085944,0.555595186169584,1.26939843496873,0.622289212284249,1.42177789123327,2.2847541997624,0.00913547702169093,0.0863913980077016,0.0387773833647551,0.583421530434147,0.840874010589549,0.964771977466701,"ns","Up in HCC1806","ns","ns","ns","Up in HCC1806"
"423","O75947",5868.7,6877.3,7256.9,5215,8200.7,9148.9,9566.3,8428.6,7338.1,7255.6,8045.4,7798.7,6142.1,8093.8,6678.4,5849,"ATP synthase subunit d, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5PD PE=1 SV=3",0.715634031241235,0.8386235321375,0.884912263587255,0.635921323789433,6304.475,933.112620480508,0.89481385735364,0.884753740534345,0.981062592217738,0.950979794407794,7609.45,376.257274569764,0.748972648676333,0.986964527418391,0.814369505042252,0.713231797285597,6690.825,996.370360776219,1,1.11562427597644,1.16652237004158,1.02779031058324,8836.125,632.672977005762,0.71348866160223,0.861175006012251,0.757212579043416,0.879278397256044,1.06128186724509,0.757212579043416,1.20699185895733,0.861175006012251,0.71348866160223,0.00287224589829238,0.134267270220139,0.89333514184464,0.168396420190973,0.00962041240550393,0.377066075237728,"ns","ns","Up in MCF10A","ns","ns","Up in MCF10A"
"424","P50416",6229.8,7674.6,8289.8,5084.5,4295.6,4658.8,4724.8,3726,7620.3,6723.6,8202.1,7582.5,5397.6,4370.8,4708.3,5670.5,"Carnitine O-palmitoyltransferase 1, liver isoform OS=Homo sapiens OX=9606 GN=CPT1A PE=1 SV=2",1.45027469969271,1.78661886581618,1.92983518018437,1.18365304032033,6819.675,1443.48525768941,1.77397802402458,1.56522953720086,1.90941894031102,1.76517832200391,7532.125,609.068044228229,1.25654157742807,1.01750628550144,1.09607505354316,1.32007170127572,5036.8,600.893939615525,1,1.08455163423038,1.09991619331409,0.867399199180557,4351.3,457.588271994231,1.5672729988739,1.7310056764645,1.15753912623814,0.668709029656306,0.738568920073171,1.15753912623814,1.10446978778314,1.7310056764645,1.5672729988739,0.00806178954956793,0.662438721135507,0.0563647336841984,0.00114680016566071,0.687764929911083,0.00747173227137921,"Up in MCF7","ns","ns","ns","Up in MCF7","Up in HCC1806"
"425","Q02878",34346.7,35426.6,29887.4,34270.3,42315.9,46747.6,41837.2,46166.5,39912.8,34221.3,28084,33100.3,35375.2,39312.1,38838.3,34915.7,"60S ribosomal protein L6 OS=Homo sapiens OX=9606 GN=RPL6 PE=1 SV=3",0.811673626225603,0.837193584444618,0.706292433813295,0.809868158304561,33482.75,2454.36611300488,0.943210471713942,0.808710201130072,0.66367488343625,0.78221897679123,33829.6,4854.63864017361,0.835978911000357,0.929014862025858,0.917818125101912,0.825120108517129,37110.325,2284.78652595087,1,1.10472895530994,0.988687467358605,1.09099652849165,44266.8,2547.69148446196,0.756385146430282,0.764220589697019,0.838333130020693,1.09697794239364,1.10834160873883,0.838333130020693,1.01035906548895,0.764220589697019,0.756385146430282,0.00231332085197633,0.998659111012288,0.416281963796917,0.00298860301855364,0.0365437819877258,0.498005224420366,"ns","ns","ns","ns","Up in MCF10A","Up in MCF10A"
"426","P49023",6041.6,6251.5,6337.6,6616.5,4470.9,4696.4,5033.4,4428.9,3907.9,4187.6,3884.9,4097.4,7995.5,5500.8,7028.8,8230.8,"Paxillin OS=Homo sapiens OX=9606 GN=PXN PE=1 SV=3",1.35131628978505,1.39826433156635,1.4175221991098,1.47990337515936,6311.8,238.153913817654,0.874074571115435,0.936634682055067,0.868930193026013,0.916459773200027,4019.45,147.080170881961,1.78834239191214,1.23035630409985,1.57212194412758,1.84097161645306,7188.975,1239.82159570104,1,1.0504372721376,1.12581359457827,0.990605918271489,4657.4,276.822145067912,1.35521965044875,0.863024434233693,1.54355971142698,1.78854694050181,1.1389738268006,1.54355971142698,0.636815171583384,0.863024434233693,1.35521965044875,0.016692686160469,0.00155920193280956,0.275598798101828,0.52993801499955,0.000674649476282818,8.55226661083952e-05,"Up in MDAMB231","ns","Up in MDAMB231","Up in HCC1806","ns","Up in HCC1806"
"427","Q9BT22",1157.2,778.3,812.1,816,1849.7,1787.7,1233.9,1663.2,1438.3,1124.6,1224.6,1306.7,1890,1280.7,1102.8,1952.8,"Chitobiosyldiphosphodolichol beta-mannosyltransferase OS=Homo sapiens OX=9606 GN=ALG1 PE=1 SV=2",0.625614964588852,0.420770935827432,0.439044169324755,0.441152619343677,890.9,178.338535749662,0.777585554414229,0.607990484943504,0.662053305941504,0.706438881980862,1273.55,132.694749958944,1.02178731686219,0.692382548521382,0.596204789965941,1.05573876844894,1556.575,428.246520709743,1,0.96648105098124,0.667081148294318,0.899172838838731,1633.625,277.538146026812,0.545351595378376,0.779585278139108,0.952834952942077,1.22223312787091,1.74719384891683,0.952834952942077,1.42950948479066,0.779585278139108,0.545351595378376,0.0122484299710249,0.261393398670928,0.0243209705011007,0.307130925166624,0.978694194068508,0.501189637149931,"ns","Up in MDAMB231","ns","ns","ns","Up in MCF10A"
"428","Q15691",25777.2,19972.5,22122.3,28394.9,16289.8,18444.2,12419.5,16740,17281.6,17928.8,16716.3,15904.2,23329,19512.7,26290.6,20808.5,"Microtubule-associated protein RP/EB family member 1 OS=Homo sapiens OX=9606 GN=MAPRE1 PE=1 SV=3",1.58241353485003,1.22607398494764,1.35804613930189,1.7431091848887,24066.725,3750.65729739468,1.06088472541099,1.10061510884112,1.02618202801753,0.976328745595403,16957.725,859.473216084519,1.43212316909968,1.19784773293718,1.6139301894437,1.27739444314847,22485.2,2991.10607969694,1,1.13225453965058,0.762409606011124,1.02763692617466,15973.375,2544.46080519364,1.50667751805739,1.06162442188955,1.40766744661037,1.32595616452089,0.934285824099457,1.40766744661037,0.704612904331603,1.06162442188955,1.50667751805739,0.00622333349948634,0.015026102141689,0.846907780758794,0.955998542903152,0.025745721324555,0.0620122709078819,"ns","ns","Up in MDAMB231","Up in HCC1806","ns","Up in HCC1806"
"429","O00560",2532.6,1883.9,2129.5,2801.6,3711.9,3372.1,3194.2,3780.2,2077.9,1916.8,2006.7,2393,4239.7,2919.9,3890.1,3238.6,"Syntenin-1 OS=Homo sapiens OX=9606 GN=SDCBP PE=1 SV=1",0.682292087610119,0.507529836471888,0.573695412053126,0.754761712330612,2336.9,409.254745441842,0.559794175489641,0.516393221800156,0.540612624262507,0.644683315822086,2098.6,207.040012235961,1.14219133058541,0.786632182979067,1.04800775882971,0.872491177025243,3572.075,600.94393734635,1,0.90845658557612,0.860529647889221,1.01840028017996,3514.6,278.348139326755,0.664912081033404,0.597109201616116,1.01635321231435,1.70212284380063,1.52855278360221,1.01635321231435,0.898027301125423,0.597109201616116,0.664912081033404,0.00653969073656924,0.836143733234286,0.00462248221036654,0.00159216529190476,0.996927383755387,0.00114547514506225,"Up in MDAMB231","Up in MDAMB231","ns","ns","Up in MCF10A","Up in MCF10A"
"430","Q96IU4",971.2,1009.6,892.6,2326,3284.8,2899.1,3077.4,2823.6,1605.1,1670,1445.5,1532.1,1853,2446.8,2212.8,4694.8,"Protein ABHD14B OS=Homo sapiens OX=9606 GN=ABHD14B PE=1 SV=1",0.295664880662445,0.307355090112031,0.271736483195324,0.70811008280565,1299.85,685.830948558025,0.488644666341939,0.50840233804189,0.440057233317097,0.466421091086215,1563.175,96.5787200508822,0.564113492450073,0.744885533365806,0.673648319532392,1.42924987822699,2801.85,1285.38145181369,1,0.882580370189966,0.936860691670726,0.859595713589869,3021.225,205.424412294806,0.430239389651549,0.517397744292464,0.927388724772236,1.79240967901866,2.1555179443782,0.927388724772236,1.2025810670462,0.517397744292464,0.430239389651549,0.0280029402498446,0.956305812768157,0.0581455373808709,0.0671610168867475,0.973829491027705,0.135097350497801,"ns","ns","ns","ns","ns","Up in MCF10A"
"431","P00568",2953.1,3354.2,3336.4,3607.7,4157.6,4971.8,4380.4,3742.1,2893,2966.4,3223,3016.2,4752.7,5218.6,5265.7,4434,"Adenylate kinase isoenzyme 1 OS=Homo sapiens OX=9606 GN=AK1 PE=1 SV=3",0.710289590148162,0.806763517413893,0.802482201269963,0.867736193958053,3312.85,269.951236337232,0.695834135077929,0.713488551087166,0.77520685010583,0.725466615355012,3024.65,141.584968599542,1.14313546276698,1.25519530498364,1.26652395612854,1.06648066192034,4917.75,397.003564215739,1,1.19583413507793,1.05358860881278,0.900062536078507,4312.975,512.717000400806,0.76811249775387,0.701290872309717,1.14022223639135,1.62589059891227,1.4844469263625,1.14022223639135,0.913005418295425,0.701290872309717,0.76811249775387,0.00904455886686528,0.674575491077978,0.000190128704327219,0.00132124337762651,0.132682323966383,3.86681309447745e-05,"Up in MDAMB231","Up in MDAMB231","ns","ns","Up in MCF10A","Up in MCF10A"
"432","P40121",6216.9,3963.7,3390.5,10121,18145.9,17564.6,10082.8,14945.6,7203,7341.5,5338.3,6611.2,25203.7,12145.3,23458.3,20676.7,"Macrophage-capping protein OS=Homo sapiens OX=9606 GN=CAPG PE=1 SV=2",0.342606318782755,0.218435018378807,0.186846615488898,0.557756848654517,5923.025,3052.97635909069,0.396949173091442,0.404581751249594,0.294187667737616,0.364335745264771,6623.5,913.461289090384,1.38894736552059,0.669313729272177,1.29276034806761,1.13946952204079,20371,5792.00608770398,1,0.967965215282791,0.555651689913424,0.823635091122513,15184.725,3675.10461835215,0.390064686716421,0.436194926151116,1.34154553342257,3.07556427870461,3.4392898898789,1.34154553342257,1.11826304970855,0.436194926151116,0.390064686716421,0.0211063029727522,0.993366168446138,0.000792587742051931,0.0333838130104485,0.263264863900629,0.00120751672681718,"Up in MDAMB231","Up in MDAMB231","ns","ns","Up in MCF10A","Up in MCF10A"
"433","P19525",15725.9,12742.6,14430.7,15754.1,10479.7,10076.7,7855.7,9407.1,8322.4,8333.6,7755.9,7726.8,7350.7,6034,8513.8,10638.2,"Interferon-induced, double-stranded RNA-activated protein kinase OS=Homo sapiens OX=9606 GN=EIF2AK2 PE=1 SV=2",1.50060593337596,1.21593175377158,1.37701460919683,1.50329685010067,14663.325,1421.51968534851,0.794144870559272,0.795213603442847,0.740087979617737,0.73731118257202,8034.675,338.94166041764,0.701422750651259,0.575779841025984,0.812408752158936,1.01512447875416,8134.175,1952.67546778772,1,0.961544700707081,0.749611152991021,0.897649741881924,9454.8,1154.20618031038,1.55088685112324,0.84979851503998,0.860322270169649,1.01238382386344,0.554729230921363,0.860322270169649,0.54794359396658,0.84979851503998,1.55088685112324,0.000724114211284266,7.90027811264915e-05,9.14273885830319e-05,0.473351130648059,0.531529086256739,0.999569811290759,"ns","Up in HCC1806","ns","Up in HCC1806","ns","Up in HCC1806"
"434","O95361",4956.3,5365.4,5556.3,2250.6,1745.3,1432.5,2215.6,2153.3,2567.3,2199.9,3192.8,2889.8,2313.2,2760.4,1820.5,1674.7,"Tripartite motif-containing protein 16 OS=Homo sapiens OX=9606 GN=TRIM16 PE=1 SV=3",2.83979831547585,3.07419927806108,3.18357875436888,1.28952042628774,4532.15,1541.48871873913,1.47097920128345,1.26047097920128,1.82937030882943,1.65576118718845,2712.45,426.600972807142,1.32538818541225,1.58161920586719,1.04308714834126,0.959548501690254,2142.2,494.455720970038,1,0.820775797857102,1.26946656735232,1.23377069844726,1886.675,367.669401999495,2.40218903626751,1.43768799607776,1.13543668093339,0.789765709967004,0.472667497765961,1.13543668093339,0.598490782520437,1.43768799607776,2.40218903626751,0.0044006100550138,0.0471527117314675,0.00910875017520874,0.543885992847887,0.973680012527788,0.783942250473556,"ns","Up in HCC1806","ns","Up in HCC1806","ns","Up in HCC1806"
"435","Q8TAT6",8874.5,8816.1,9012.2,11465.1,6459,7705.4,5792.8,6134.7,8983.7,9675.3,7974,8737.8,10189.4,8285.8,9911.7,12253.8,"Nuclear protein localization protein 4 homolog OS=Homo sapiens OX=9606 GN=NPLOC4 PE=1 SV=3",1.37397429942716,1.36493265211333,1.39529338906952,1.77505805852299,9541.975,1284.71640288172,1.39088094132219,1.49795633999071,1.23455643288435,1.35281003251277,8842.7,702.079639357246,1.57755070444341,1.28283015946741,1.53455643288435,1.89716674407803,10160.175,1628.81769058623,1,1.19297104814987,0.896857098622078,0.949790989317232,6522.975,833.893415951144,1.46282562787685,1.35562377596112,1.5575983351155,1.14899012744976,1.06478742608317,1.5575983351155,0.926715905250223,1.35562377596112,1.46282562787685,0.0153856303554966,0.832669456028278,0.876565113713581,0.0668340062444769,0.00422119556875533,0.419564386258576,"ns","ns","Up in MDAMB231","ns","ns","Up in HCC1806"
"436","Q9HCG8",1651.4,2651.7,2560.3,1238.7,882.6,1000.4,1158.8,709.5,912.8,961.8,1196.7,851.1,853.3,1181.4,916.3,1302.6,"Pre-mRNA-splicing factor CWC22 homolog OS=Homo sapiens OX=9606 GN=CWC22 PE=1 SV=3",1.87106276909132,3.00441876274643,2.90086109222751,1.40346702923181,2025.525,692.132580627922,1.03421708588262,1.08973487423521,1.35588035350102,0.964309993201903,980.6,151.01847569089,0.966802628597326,1.33854520734194,1.03818264219352,1.47586675730795,1063.4,213.636030044872,1,1.13346929526399,1.31293904373442,0.803874915023793,937.825,189.673128917444,2.15981126542798,1.04561085490363,1.13390024791406,1.08443809912299,0.524999691438022,1.13390024791406,0.484121400624529,1.04561085490363,2.15981126542798,0.00787531873768743,0.0103736447076505,0.0177372238294301,0.998503382230767,0.965313966165809,0.989486462317621,"ns","Up in HCC1806","ns","Up in HCC1806","ns","Up in HCC1806"
"437","P02792",1211.5,531.2,584.2,343.7,222.9,222.2,267.9,256.7,261.9,279.1,232.3,229.7,560.1,485.9,311.1,532.6,"Ferritin light chain OS=Homo sapiens OX=9606 GN=FTL PE=1 SV=2",5.43517272319426,2.38313144908031,2.62090623598026,1.54194706146254,667.65,376.961063418138,1.1749663526245,1.25213100044863,1.04217137729924,1.03050695379094,250.75,23.8854907143786,2.51278600269179,2.17990130103185,1.3956931359354,2.38941229250785,472.425,111.82615600416,1,0.996859578286227,1.20188425302826,1.1516375056079,242.425,23.402474940342,2.75404764360111,1.03434051768588,1.94874703516552,1.88404785643071,0.707593799146259,1.94874703516552,0.375571032726728,1.03434051768588,2.75404764360111,0.0436185413361293,0.0483658470088461,0.52303978756864,0.999919171566637,0.390147660914199,0.420209816187714,"ns","ns","ns","Up in HCC1806","ns","Up in HCC1806"
"438","Q8NFH3",896,991.1,862.2,889.5,737,769.1,796.4,790.9,746.5,781.7,716.1,781.3,989.5,985.3,1121.3,960.3,"Nucleoporin Nup43 OS=Homo sapiens OX=9606 GN=NUP43 PE=1 SV=1",1.2157394843962,1.34477611940299,1.16987788331072,1.20691994572592,909.7,56.2077693324805,1.01289009497965,1.0606512890095,0.971641791044776,1.06010854816825,756.4,31.5288227922748,1.34260515603799,1.33690637720488,1.52143826322931,1.30298507462687,1014.1,72.6197401996638,1,1.04355495251018,1.08059701492537,1.07313432835821,773.35,26.9486548829436,1.1763108553695,0.978082368914463,1.31130794594944,1.340692755156,1.11476310871716,1.31130794594944,0.831482906452677,0.978082368914463,1.1763108553695,0.0111594888886579,0.00489619448255918,0.0534216242699382,0.96300992434853,0.00010326397463889,5.33444827971463e-05,"Up in MDAMB231","ns","Up in MDAMB231","ns","ns","ns"
"439","Q13576",517.4,549.9,321.8,933.8,1617.2,2209.6,952.3,1474.1,1314,1355,1170.2,977.9,1006.7,773.9,1433.8,1695.8,"Ras GTPase-activating-like protein IQGAP2 OS=Homo sapiens OX=9606 GN=IQGAP2 PE=1 SV=4",0.319935691318328,0.340032154340836,0.198985901558249,0.577417759089785,580.725,256.036681942256,0.81251545881771,0.837867919861489,0.723596339351966,0.604687113529557,1204.275,170.454634727249,0.622495671531041,0.478543161019045,0.886594113282216,1.04860252287905,1227.55,414.877560251214,1,1.36631214444719,0.588857284194905,0.911513727430126,1563.3,517.006299123457,0.371473805411629,0.770341585108424,0.785229962259323,1.01932698096365,2.11382323819364,0.785229962259323,2.07374402686297,0.770341585108424,0.371473805411629,0.0116438346870982,0.127199174771342,0.109813208842631,0.528532510614842,0.580332779437402,0.999722453076185,"ns","ns","ns","ns","ns","Up in MCF10A"
"440","Q8NBJ7",865.6,846.6,823.3,999.5,1301.6,1145.8,1055.7,1250.6,1284.1,1348.6,1127.2,1319.6,2133.1,1614.1,1660.8,1722.8,"Inactive C-alpha-formylglycine-generating enzyme 2 OS=Homo sapiens OX=9606 GN=SUMF2 PE=1 SV=2",0.665027658266749,0.650430239704979,0.632529194837124,0.767901044867855,883.75,79.0818352510023,0.986555009219422,1.03610940381069,0.866011063306699,1.01382913337431,1269.875,98.7061421594422,1.63882913337431,1.24008912108175,1.2759680393362,1.32360172095882,1782.7,237.805060220902,1,0.880301167793485,0.811078672403196,0.960817455439459,1188.425,109.707379727467,0.743631276689736,1.06853608767907,1.50005259061363,1.40383896052761,2.01719943422914,1.50005259061363,1.43691654879774,1.06853608767907,0.743631276689736,0.0505079630596577,0.0126595697704553,7.80735706062963e-06,0.856663379258557,0.000439266777650271,0.00155150327443199,"Up in MDAMB231","Up in MDAMB231","Up in MDAMB231","Up in MCF7","ns","ns"
"441","Q07020",23526.9,20558.4,19307.2,27454.5,44886.5,41296.2,45442.3,43818.1,55847.5,28323.7,23325.4,26308.7,24183.9,28747.7,30993.8,23819.2,"60S ribosomal protein L18 OS=Homo sapiens OX=9606 GN=RPL18 PE=1 SV=2",0.524142002606574,0.458008532632306,0.430133781872055,0.611642698806991,22711.75,3623.35130369662,1.2441936885255,0.631007095674646,0.519652902320297,0.58611609281187,33451.325,15071.3043205457,0.538778920165306,0.640453142927161,0.690492687110824,0.530653982823343,26936.15,3513.61609978476,1,0.920013812616265,1.01238234212959,0.976197743196729,43860.775,1837.77031458413,0.51781460769902,0.76267063224487,0.614128455322552,0.805234172338465,1.18600063843605,0.614128455322552,1.47286426629388,0.76267063224487,0.51781460769902,0.0130298265027435,0.279031811345005,0.876293182834867,0.302723135699581,0.0480519973518705,0.666414528903383,"ns","ns","Up in MCF10A","ns","ns","Up in MCF10A"
"442","P83111",291.4,260.1,253.1,249.9,580.4,438.9,569.6,613.2,833.7,864.9,799.6,965.5,1013.9,1059.4,965.5,412.5,"Serine beta-lactamase-like protein LACTB, mitochondrial OS=Homo sapiens OX=9606 GN=LACTB PE=1 SV=2",0.502067539627843,0.448139214334941,0.436078566505858,0.430565127498277,263.625,19.0002412265389,1.43642315644383,1.49017918676775,1.3776705720193,1.66350792556857,865.925,71.5394704574568,1.74689869055824,1.82529290144728,1.66350792556857,0.710716747070986,862.825,302.65500023404,1,0.756202618883529,0.981392143349414,1.05651274982771,550.525,76.6913022013144,0.47886108714409,1.57290767903365,1.56727669043186,0.996420013280596,3.27292555713608,1.56727669043186,3.28468468468468,1.57290767903365,0.47886108714409,0.105308263872944,0.000920508371338946,0.000961762316952219,0.0691018574364088,0.0723846954163853,0.99999222694191,"ns","Up in MDAMB231","ns","Up in MCF7","ns","ns"
"443","Q9Y2K7",821.6,683.7,784,566.3,362.9,284.8,401,432.5,791.5,675.3,706.3,746.7,923.8,413.9,800,584.6,"Lysine-specific demethylase 2A OS=Homo sapiens OX=9606 GN=KDM2A PE=1 SV=3",2.26398456875172,1.88399007991182,2.16037475888675,1.56048498208873,713.9,114.325704313014,2.18104160925875,1.86084320749518,1.94626618903279,2.05759162303665,729.95,50.3815773208157,2.54560484982089,1.14053458252962,2.20446403968035,1.61091209699642,680.575,226.382778717817,1,0.784789198126206,1.10498759988978,1.19178837145219,370.3,63.7085551554891,1.92789630029706,1.97123953551175,1.83790170132325,0.932358380711008,0.953319792688051,1.83790170132325,1.02248214035579,1.97123953551175,1.92789630029706,0.0152336509208273,0.998137624378796,0.98405486307443,0.0113057074874783,0.0283261061586565,0.951537776336205,"ns","ns","Up in MDAMB231","ns","Up in MCF7","Up in HCC1806"
"444","Q96GX9",4154.1,4069.6,3969.2,2314.9,2179.1,1838.9,2583.8,2077.2,1877.3,1945.2,1969.3,1980.4,2443,2157.6,2687,2592.8,"Methylthioribulose-1-phosphate dehydratase OS=Homo sapiens OX=9606 GN=APIP PE=1 SV=1",1.90633747877564,1.86756000183562,1.82148593456014,1.06231930613556,3626.95,877.959074596684,0.861502455142031,0.892662108209811,0.903721719976137,0.908815566059382,1943.05,46.230473355425,1.12110504336653,0.990133541370291,1.23307787618742,1.18984902023771,2470.1,231.294588494125,1,0.843880501124317,1.18571887476481,0.953237575145702,2169.75,310.672415898161,1.67159811038138,0.895517916810692,1.1384260859546,1.27124880986079,0.681040543707523,1.1384260859546,0.535725609672039,0.895517916810692,1.67159811038138,0.00500646078785727,0.00162935811551879,0.0233458777108537,0.907320884369752,0.813003280858053,0.439551633690404,"ns","Up in HCC1806","ns","Up in HCC1806","ns","Up in HCC1806"
"445","P09874",33414.3,38416,35277.4,32846.6,43165.3,46310.4,52319.2,46225.3,33025.6,25950.3,25417.1,25976.6,23828.5,20494.6,23737.5,26807.6,"Poly [ADP-ribose] polymerase 1 OS=Homo sapiens OX=9606 GN=PARP1 PE=1 SV=4",0.774100956092046,0.889974122732843,0.817262940371085,0.760949188352681,34988.575,2509.78489699151,0.765096037789613,0.601184284598972,0.588831769963373,0.601793570298365,27592.4,3631.29427706798,0.552029060379518,0.474793410447744,0.549920885526106,0.621045145058647,23717.05,2578.66390533289,1,1.07286176627986,1.21206617352364,1.07089027529057,47005.05,3832.94573272307,0.744357787088834,0.587009268153103,0.504563871328719,0.859550093504008,0.677851270021714,0.504563871328719,0.788611711108555,0.587009268153103,0.744357787088834,0.000905659942147086,0.0294089957758895,0.00154603957749377,9.33882663201047e-06,1.35369159348642e-06,0.357968410801226,"ns","Up in HCC1806","Up in MCF10A","Up in HCC1806","Up in MCF10A","Up in MCF10A"
